0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00020000000000000001,0.15643446504023087,1.2794025787089646e-08,-2.5608584338235014e-09,1.1432442359914932e-07,8.582627212772133e-08,1.1434194989411101e-06,2.3068736218273612e-08,-5.509074271252702e-10,-2.5979547155331991e-09,1.1969947751350282e-07,-5.8451668852334513e-08,-1.0889479700049073e-06,-7.8573841675158281e-08,4.609495604391261e-10,-2.3112723053425039e-09,-7.8323745236881891e-08,8.6443084861026582e-08,-2.6420966766510724e-08,-3.2854946415333034e-11,-9.4674786013224206e-08,6.9574351516713374e-07,-2.0684004772679268e-07,4.820867950916587e-08,5.4294945897098659e-08,-3.3390854105866662e-08,6.3970128935448228e-05,-1.2804292169117506e-05,0.00057162211799574657,0.00042913136063860662,0.0057170974947055499,0.00011534368109136806,-2.754537135626351e-06,-1.2989773577665996e-05,0.00059849738756751402,-0.00029225834426167255,-0.0054447398500245365,-0.0003928692083757914,2.3047478021956304e-06,-1.1556361526712519e-05,-0.00039161872618440942,0.00043221542430513292,-0.00013210483383255362,-1.6427473207666515e-07,-0.00047337393006612098,0.0034787175758356683,-0.0010342002386339634,0.00024104339754582932,0.00027147472948549329,-0.00016695427052933331
0.00040000000000000002,0.3090169943749474,5.0396124393761142e-08,-1.013600793069988e-08,4.5383220727206301e-07,3.4040797903481945e-07,4.5061781720982975e-06,9.3576932251394227e-08,-2.5178818331798337e-09,-1.0263746536854722e-08,4.7510693191277558e-07,-2.3073065822306804e-07,-4.2956670635310717e-06,-3.1174408541037619e-07,1.7122421046682394e-09,-9.1493515571833921e-09,-3.1036170227352479e-07,3.3791236498618991e-07,-1.0402629708287574e-07,-5.747620562005034e-10,-3.7470126882556874e-07,2.7450352670807003e-06,-8.1365585001539438e-07,1.8868025219170863e-07,2.122104405820695e-07,-1.3123449974918964e-07,0.00018801049303335748,-3.7875747484381892e-05,0.0016975389183645684,0.0012729085345354904,0.016813793365785937,0.00035254098016560302,-9.8348720302728166e-06,-3.8328959106607607e-05,0.0017770372719963638,-0.00086139494685366755,-0.016033595467630821,-0.0011658512186760895,6.2564627211455668e-06,-3.4190396259204435e-05,-0.0011601897851832145,0.0012573464006258165,-0.00038802665158182504,-2.7095355489258517e-06,-0.0014001324140617227,0.010246458759567834,-0.0030340790114430083,0.00070235786341271385,0.00078957747342485408,-0.00048921822821661491
0.00060000000000000006,0.4539904997395468,1.235639061119135e-07,-2.4992412227243199e-08,1.1229500929908614e-06,8.4143437041547967e-07,1.1054740293128063e-05,2.373051617192995e-07,-7.1918363779451496e-09,-2.52518553089102e-08,1.1754115648783872e-06,-5.6714466063964566e-07,-1.0550398814958015e-05,-7.7082886871233162e-07,3.8950994232553513e-09,-2.2564875445528511e-08,-7.6633428749990068e-07,8.2097707176532783e-07,-2.5491376307875695e-07,-2.7112160431959337e-09,-9.2386548425968792e-07,6.7434069051120875e-06,-1.9917301640007874e-06,4.5907869298380259e-07,5.1547068314490038e-07,-3.209163271666926e-07,0.00036583890859076182,-7.4282021482716584e-05,0.0033455894285939918,0.0025051319569033012,0.032742810605148824,0.00071864114733952633,-2.3369772723826575e-05,-7.4940543860277381e-05,0.0035015231648280578,-0.0016820700120828878,-0.031273658757134712,-0.0022954239165097769,1.0914286592935558e-05,-6.7077619441725583e-05,-0.0022798629261318792,0.0024153235338956894,-0.00075443732997940583,-1.0682269934977152e-05,-0.0027458210771705957,0.019991858190156933,-0.0058903715699269643,0.0013519922039604696,0.0015163012128141544,-0.00094840913708751494
0.00080000000000000004,0.58778525229247314,2.413700273805279e-07,-4.9136226753031689e-08,2.2168849266051776e-06,1.6591258224765503e-06,2.1608272271460295e-05,4.813636946114253e-07,-1.6373700574178934e-08,-4.9520067894409559e-08,2.3200456174149509e-06,-1.1111387173999901e-06,-2.064985519797077e-05,-1.520326997407647e-06,6.9147630011803991e-09,-4.437958267540022e-08,-1.5092069063451142e-06,1.5866235123534088e-06,-4.9760827074300888e-07,-8.2660883107866199e-09,-1.8163443349401286e-06,1.3201951191378877e-05,-3.8831836939032518e-06,8.8874432639361317e-07,9.9592574253432962e-07,-6.2495680176251478e-07,0.00058903060634307193,-0.00012071907262894243,0.0054696741680715817,0.004088457260305353,0.052767659891661163,0.0012202926644606291,-4.5909320981168928e-05,-0.00012134106292749679,0.0057231702626828179,-0.0027199702838017225,-0.050497281915063773,-0.0037474906434765763,1.5098317889625237e-05,-0.00010907353614935852,-0.0037143630942260675,0.0038282322029404041,-0.0012134725383212595,-2.7774361337953426e-05,-0.0044623942534022035,0.032292721431333951,-0.009457267649512319,0.0021483281670490531,0.0024022752969471454,-0.0015202023729791107
0.001,0.70710678118654746,4.1083488369170093e-07,-8.4245081141975375e-08,3.8190870284173775e-06,2.854172133802192e-06,3.6806077038854482e-05,8.5390426907596267e-07,-3.2426666564914426e-08,-8.4656410167275804e-08,3.9960134587662047e-06,-1.897753088299194e-06,-3.522682211775122e-05,-2.6158843709437731e-06,1.0403396542954437e-08,-7.6129204570950941e-08,-2.5928122019350198e-06,2.6674018467157913e-06,-8.4628375585123518e-07,-1.9887174039966502e-08,-3.1142307630963098e-06,2.2527975893306788e-05,-6.5947351870193882e-06,1.4971322929804405e-06,1.6737205836785593e-06,-1.0600220311108827e-06,0.00084732428155586499,-0.00017554427194471845,0.0080110105090609989,0.0059752315566282072,0.075989023836970926,0.0018627028723226871,-8.0264829953677455e-05,-0.00017568171136433122,0.0083798392067562667,-0.0039330718544960189,-0.072884834598902257,-0.0054777868676806288,1.7443167708870187e-05,-0.00015874810947775358,-0.0054180264779495292,0.0054038916718119117,-0.0017433774255411314,-5.8105428645899422e-05,-0.0064894321407809067,0.046630123509639541,-0.013557757465580682,0.003041939832934137,0.0033889742057211488,-0.00217532614674184
0.0012000000000000001,0.80901699437494745,6.3663179257989611e-07,-1.3160877980888387e-07,5.9990300039335397e-06,4.4758884748691974e-06,5.7081301953105943e-05,1.3836148677837617e-06,-5.8292906131268012e-08,-1.3181630257898935e-07,6.2755563811048878e-06,-2.9523804335860836e-06,-5.4725219676945893e-05,-4.1023872787287131e-06,1.3695254902447525e-08,-1.1901477994374556e-07,-4.0602292338542981e-06,4.0753919546611713e-06,-1.3101385566358908e-06,-4.1083269831045751e-08,-4.8653657105056452e-06,3.500904383293258e-05,-1.0192726446654757e-05,2.2926783584078075e-06,2.555971818922425e-06,-1.6361657876924827e-06,0.0011289845444409758,-0.00023681849333454246,0.010899714877580813,0.0081085817053350249,0.10137612457125729,0.0026485529935389956,-0.00012933119783176792,-0.00023579946205856775,0.011397714611693416,-0.0052731367264344468,-0.097491987795973387,-0.0074325145389246977,1.6459291797465439e-05,-0.00021442787686397306,-0.0073370851595963901,0.0070399505397268983,-0.0023192740039232776,-0.00010598047895539623,-0.0087556747370466752,0.062405339698128948,-0.017989956298176846,0.0039777303271368355,0.0044112561762193287,-0.0028807187829079997
0.0014,0.8910065241883679,9.2087364638826344e-07,-1.920800508651625e-07,8.8103640135947884e-06,6.5606351731233567e-06,8.2641722512598873e-05,2.0990002757165077e-06,-9.7472631489931824e-08,-1.9167170914866956e-07,9.2142131697023305e-06,-4.2898592026139788e-06,-7.9381362928520032e-05,-6.0122296087432033e-06,1.5815278628383772e-08,-1.7386367678703648e-07,-5.9424623608687357e-06,5.8010608642369885e-06,-1.8929439447352389e-06,-7.6209728992549434e-08,-7.1015333720920107e-06,5.08008655939883e-05,-1.4699568591336828e-05,3.2721318254697273e-06,3.6359997452597035e-06,-2.3563273830857313e-06,0.0014212092690418362,-0.00030235635528139305,0.014056670048306245,0.010423733491270794,0.12780210279746468,0.0035769270396637286,-0.000195898626793319,-0.000299277032848401,0.014693283942987216,-0.0066873938451394756,-0.12328071625787072,-0.0095492116500724492,1.0600118629681235e-05,-0.00027424448421645468,-0.0094111656350721867,0.0086283445478790872,-0.0029140269404967409,-0.0001756322958075184,-0.011180838307931824,0.078959108805278594,-0.022534210723410355,0.0048972673353095998,0.0054001396316863933,-0.0036008079769662424
0.0016000000000000001,0.95105651629515353,1.262987471169803e-06,-2.6603676630956242e-07,1.2289489736806991e-05,9.1305421665446023e-06,0.00011345818811748913,3.0274629929934818e-06,-1.5396483443598371e-07,-2.6437377314483533e-07,1.2849326122431897e-05,-5.9139292790432921e-06,-0.00010921198528245221,-8.3638013977528998e-06,1.5481841513978072e-08,-2.4110132621468484e-07,-8.2574545694212354e-06,7.8130513622380588e-06,-2.5927802940740881e-06,-1.3040142935248294e-07,-9.8370680323491812e-06,6.991939907431158e-05,-2.0091722224300562e-05,4.4203784768735081e-06,4.8931434509119483e-06,-3.2161010021649576e-06,0.0017105691239076974,-0.00036978357722199963,0.017395628616061011,0.012849534967106231,0.15408232802445126,0.0046423135863848707,-0.00028246101473025946,-0.00036351031998082894,0.018175564763647831,-0.0081203503821465645,-0.14915311176966084,-0.011757858945048485,-1.6671855720285e-06,-0.00033618824713824174,-0.011574961042762495,0.010059952490005346,-0.0034991817466942451,-0.00027095850179966748,-0.013677673301285857,0.095592667401616399,-0.026960768164818672,0.0057412332570189037,0.0062857185282612256,-0.0042988680953961311
0.0018000000000000002,0.98768834059513777,1.6596806162300719e-06,-3.5335681095997453e-07,1.6454589299804581e-05,1.2192572570048827e-05,0.00014926108454560617,4.1942105080988115e-06,-2.3217052817998233e-07,-3.4953011649480465e-07,1.7199030553479955e-05,-7.8170644293628491e-06,-0.00014400939024998728,-1.1160245268390675e-05,1.1123922873855457e-08,-3.2073437183373814e-07,-1.100946108290828e-05,1.0058907598554626e-05,-3.4019697643435149e-06,-2.0945411453482916e-07,-1.3067911369430502e-05,9.223738849229544e-05,-2.6299277479743155e-05,5.7107590656499568e-06,6.2931662699248885e-06,-4.2037829262593187e-06,0.001983465725301344,-0.00043660022325206043,0.020825497814987957,0.015310152017521127,0.17901448214058524,0.0058337375755266483,-0.00039102846871999313,-0.00042578171674984672,0.021748522155240285,-0.0095156757515977852,-0.17398702483767542,-0.013982219353188871,-2.1789593200613072e-05,-0.0003981652280952666,-0.013760032567435217,0.011229281181582835,-0.0040459473513471331,-0.00039526342591173099,-0.016154216685406602,0.11158994708991929,-0.031037776277212971,0.0064519029438822439,0.0070001140950647018,-0.0049384096204718054
