0,0,4.934802200544679,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0033333333333333335,0.016449265507249618,4.9347345554971156,-0.040586935811259557,2.5997591070103045e-10,-2.6581987319866162e-07,5.7333488548686431e-10,2.9982428317575344e-08,9.8217936119033033e-10,4.6064539280918143e-07,-2.9042800137565588e-11,2.6454363572136816e-07,1.5352467110566919e-10,-2.1239025335357206e-08,1.4207218121735478e-09,4.6144933228520722e-07,-3.8824669564064538e-10,1.2864941639820287e-10,-4.3605559842264051e-11,-4.4772642148760817e-10,-9.329353507713719e-11,1.4094513740168225e-08,1.6851660159392839e-08,-8.7401861106398294e-10,-4.8115215590898342e-10,8.6767917769796926e-08,-8.9924883192234781e-08,-1.1965179260413161e-10,7.7992773210309122e-08,-7.9745961959598474e-05,1.7200046564605929e-07,8.9947284952726025e-06,2.9465380835709909e-07,0.00013819361784275441,-8.7128400412696756e-09,7.936309071641045e-05,4.6057401331700755e-08,-6.3717076006071616e-06,4.262165436520643e-07,0.00013843479968556215,-1.1647400869219361e-07,3.8594824919460861e-08,-1.3081667952679215e-08,-1.3431792644628244e-07,-2.7988060523141155e-08,4.2283541220504673e-06,5.0554980478178513e-06,-2.6220558331919487e-07,-1.4434564677269501e-07,2.6030375330939075e-05,-2.6977464957670435e-05,-3.5895537781239478e-08
0.0066666666666666671,0.032898080049576069,4.9345316222089508,-0.081172758911171497,4.3190472724718056e-10,-1.0681227930243206e-06,1.960654888095127e-09,4.9580630030901787e-08,5.3039467258912861e-09,1.812814286108896e-06,-1.9382475517185465e-11,1.0632708510781781e-06,6.0923208636115905e-10,-3.8887893062621112e-08,1.7750617769085603e-09,1.8037943742627968e-06,-1.1139354211315149e-09,9.5388211133208805e-10,-7.8534301312271067e-11,-1.2238541643506007e-09,-2.1271604834761537e-10,3.6335857598533478e-08,5.9063517382584163e-08,-2.7515771511798901e-09,-1.9197400658462682e-09,2.8930852029662842e-07,-2.9827365435576845e-07,4.8242165828951667e-10,5.1578644963845031e-08,-0.00024069087594769771,4.161960007824788e-07,5.8794605139979323e-06,1.2965302094102867e-06,0.00040565066798991438,2.8980973861140373e-09,0.00023961816460704298,1.3671222457664693e-07,-5.2946603181791709e-06,1.0630198942050372e-07,0.00040270351259327682,-2.1770661764726083e-07,2.4756980848016554e-07,-1.0478622441002103e-08,-2.3283832285889775e-07,-3.582675398114346e-08,6.6724031575095752e-06,1.2663557166957398e-05,-5.6326756203477201e-07,-4.3157637298118536e-07,6.076218075804945e-05,-6.2504631349060105e-05,1.8062203526809446e-07
0.01,0.049345992674419609,4.9341934062437023,-0.12175635661889375,-5.9951128096256397e-10,-2.6780318025033633e-06,4.1959360057164097e-09,-2.5521167897149476e-08,1.7197709620604288e-08,4.5325650674666898e-06,5.2711032944578793e-10,2.6683345624979175e-06,1.0650437863533052e-09,2.1569189111820628e-08,2.5805543691212074e-09,4.4940297189225994e-06,-2.0327748205259444e-09,2.8441143327949838e-09,-1.4125226739440406e-12,-2.4889822195066651e-09,-3.6872968012282102e-10,6.831931559465135e-08,1.3054279162644806e-07,-5.9958047978796575e-09,-3.4271743825743833e-09,6.0797063607677744e-07,-6.2156185620838622e-07,2.0883750001959043e-09,-3.0942480246292333e-07,-0.00048297270284371278,6.7058433528638471e-07,-2.2530539378415378e-05,3.5681288684138996e-06,0.00081592523440733795,1.63947841488892e-07,0.00048151911342592178,1.3674350999764386e-07,1.8137124652332523e-05,2.4164777766379413e-07,0.00080707060339794056,-2.7565181981832884e-07,5.6706966643886864e-07,2.3136533591498106e-08,-3.7953841654681932e-07,-4.6804089532561694e-08,9.5950373988353583e-06,2.1443782273159164e-05,-9.7326829400993023e-07,-4.5223029501843454e-07,9.5598634734044705e-05,-9.6986460555785304e-05,4.8178600257191625e-07
0.013333333333333334,0.065792552453947037,4.9337199168737307,-0.16233661631459453,-4.0783294758802638e-09,-5.3595273929154439e-06,7.4583095238205789e-09,-2.8039589319804491e-07,4.2425209278124315e-08,9.1160745113611607e-06,2.236069637430948e-09,5.3477825960696641e-06,5.6422010616509392e-10,2.6108125400909819e-07,1.0906233217497393e-08,9.0301526816077844e-06,-3.0502009806661665e-09,5.5777800321496142e-09,2.4033897587036875e-10,-4.4501457258211975e-09,-5.918888619716889e-10,1.1230748524080891e-07,2.3139653072298691e-07,-1.0732855711499742e-08,-3.8461326112250132e-09,1.0314872419698989e-06,-1.045825925203352e-06,4.4286528785934853e-09,-1.04364545847531e-06,-0.00080444867712362402,9.7871205543125078e-07,-7.6462417590268626e-05,7.5682498972560071e-06,0.0013750528331683415,5.1268779239554803e-07,0.00080383441007152406,-1.5024710405646336e-07,7.185361946918327e-05,2.4977036545128553e-06,0.0013608368888055552,-3.0522784804206669e-07,8.2009970980638902e-07,7.2525449563293834e-08,-5.8834905189435953e-07,-6.6947754554660367e-08,1.3196450893847269e-05,3.0256121728961647e-05,-1.4211152740860255e-06,-1.2568746859518904e-07,0.00012705498176793643,-0.0001272792206984897,7.020833635192742e-07
0.016666666666666666,0.082237308497414049,4.9331111670799874,-0.20291242546995525,-1.0830768141567072e-08,-9.3623032860553947e-06,1.2310456878031571e-08,-7.74790432934039e-07,8.7633038290720773e-08,1.6036939833150842e-05,5.5443642673401559e-09,9.3586885601006816e-06,-2.5091755907099065e-09,7.8139955824332856e-07,3.6816494196797778e-08,1.5898537630874928e-05,-4.1488287361899315e-09,8.4746100973908899e-09,6.4723122754770204e-10,-7.3184023747869896e-09,-9.1629942126370133e-10,1.7037681401332219e-07,3.5606895735544156e-07,-1.6620056428589689e-08,-2.5492333528911734e-09,1.5473584188515565e-06,-1.5573021378961292e-06,7.5895702764251747e-09,-2.0257315997060421e-06,-0.0012008327679419854,1.4556442062632976e-06,-0.00014831836192079822,1.3562348703778937e-05,0.0020762595965369045,9.9248838897276233e-07,0.0012032717892093054,-9.2201870906250004e-07,0.0001560954912702691,7.773078293790115e-06,0.0020605154847801433,-3.2958832665712953e-07,8.6904901957238252e-07,1.2206767550319998e-07,-8.604769946897377e-07,-9.7323167787603727e-08,1.742079863175398e-05,3.7401727989736395e-05,-1.7661602151269841e-06,3.8906977750015201e-07,0.00015476135306449729,-0.00015344286380783315,9.4827521934950653e-07
0.02,0.098679809963526738,4.932367173551655,-0.24348267167867124,-2.1097331709263558e-08,-1.4916516535610367e-05,1.9723880478861815e-08,-1.5380791521337261e-06,1.5962995609490613e-07,2.5722660606640688e-05,1.0627967383516028e-08,1.4941763802673464e-05,-1.0338267041496401e-08,1.6688909430949828e-06,9.0912623682777374e-08,2.5547854549033841e-05,-5.3963788169243494e-09,1.0656798124959428e-08,1.2288531523030451e-09,-1.1318656080909494e-08,-1.3784178483589823e-09,2.4457536136311153e-07,4.9293394423185607e-07,-2.3253095441090833e-08,7.1604758205622107e-10,2.1514287113643626e-06,-2.1491369542341935e-06,1.2546822385703208e-08,-3.0799690703089455e-06,-0.0016662639748664912,2.2240270802490732e-06,-0.00022898661575990607,2.1599075341255611e-05,0.0029057162320469533,1.5250809348527613e-06,0.0016749225727718346,-2.348727435235948e-06,0.00026624741545549623,1.6228838845793877e-05,0.0028947950754476732,-3.7426502422032521e-07,6.546564082705616e-07,1.7448657742660292e-07,-1.200076111836751e-06,-1.3863552812858427e-07,2.2259564204936793e-05,4.1059496062924334e-05,-1.9899117037503433e-06,9.795842804842183e-07,0.00018122108775384186,-0.00017755044490141931,1.4871756327834098e-06
0.023333333333333334,0.11511960607280154,4.9314879566856922,-0.28404624268694878,-3.4659023333667709e-08,-2.2229814799370742e-05,3.0946064838947216e-08,-2.5780432391410542e-06,2.6462010963465507e-07,3.8546971660551111e-05,1.750679071997088e-08,2.2318016617586093e-05,-2.5556661808761768e-08,2.9900597485509776e-06,1.8311519130349824e-07,3.8379078895309149e-05,-6.9182277085424316e-09,1.1174455073963378e-08,2.0425983339299419e-09,-1.669157057960846e-08,-2.0160337171213388e-09,3.3697837488020622e-07,6.2608187616420976e-07,-3.0593819782590715e-08,6.2851796688847285e-09,2.8523516669186777e-06,-2.8236663909348792e-06,2.1012275086687031e-08,-4.0685074873212455e-06,-0.0021939894791281121,3.3666553080256193e-06,-0.00031198922610219836,3.1497046061924674e-05,0.0038472933161731258,2.0636470009364553e-06,0.0022128758444737882,-4.5655184301796098e-06,0.00039635064163679839,2.7660770286216261e-05,0.0038493673038825921,-4.5655466748542461e-07,1.552970847011851e-07,2.4412355448806903e-07,-1.6118743496096897e-06,-1.9128476062870693e-07,2.7720904055128409e-05,3.9944379579706096e-05,-2.2022173024499635e-06,1.6707396260485523e-06,0.00021027688666629452,-0.00020235883101020569,2.5396358102951464e-06
0.026666666666666668,0.13155624611992359,4.9304735405862736,-0.32460202642399816,-5.109634695971077e-08,-3.1486263484196731e-05,4.7325537496905206e-08,-3.8938455267005844e-06,4.0764125577941035e-07,5.4830807341333071e-05,2.6196319313461811e-08,3.1687171296531603e-05,-5.1149788764123983e-08,4.7953213479897776e-06,3.224175682956187e-07,5.4744604127522371e-05,-8.8305934276439799e-09,9.0191791800866992e-09,3.1816037197657167e-09,-2.3680596506188261e-08,-2.8662552053193641e-09,4.4963494967668911e-07,7.3794296190144343e-07,-3.9029814070395154e-08,1.488118158518785e-08,3.6697574574740481e-06,-3.5906523738781649e-06,3.4895941896925419e-08,-4.9311970878129183e-06,-0.0027769346054477956,4.9138417973873958e-06,-0.00039474068626785909,4.2906343843426576e-05,0.0048851507042345869,2.6068585780472791e-06,0.0028107464036836523,-7.6779380866086636e-06,0.00054157847983163994,4.1790713097636128e-05,0.0049096575696639649,-5.7370971573046469e-07,-6.4658276816300349e-07,3.4170161575073237e-07,-2.09670777797394e-06,-2.5506644645940758e-07,3.3796972438944866e-05,3.3558325721170094e-05,-2.5307982863413313e-06,2.5788005748909363e-06,0.00024522173716661101,-0.00023009579488298575,4.1651000430715163e-06
0.030000000000000002,0.1479892794861031,4.9293239530641291,-0.36514891103252151,-7.0039960790369299e-08,-4.284641124988813e-05,7.0190715625754055e-08,-5.4861042597279056e-06,5.9245909104070023e-07,7.4847462135642888e-05,3.6813350133565237e-08,4.3227138282731638e-05,-9.0389506512935795e-08,7.1257820674203205e-06,5.1718015351982349e-07,7.4951661353835297e-05,-1.1166895883321205e-08,3.148884211709477e-09,4.7347170264340204e-09,-3.2511328116597279e-08,-3.9632769174764464e-09,5.8446316016076819e-07,8.1147200977830108e-07,-4.914533231778611e-08,2.7691622297189715e-08,4.6286539678252716e-06,-4.4634422749144722e-06,5.5760134659986057e-08,-5.6830841491975584e-06,-0.0034080443297074201,6.8595534386546542e-06,-0.00047767761990819626,5.5445350578386967e-05,0.0060049964382929448,3.1851092460310269e-06,0.0034619900958600108,-1.177191532464354e-05,0.00069913821582916278,5.8428775567261445e-05,0.0060621171678938756,-7.0089073670316715e-07,-1.7610884905131666e-06,4.6593399200049109e-07,-2.6492194831227063e-06,-3.2910651364712461e-07,4.0448463145223741e-05,2.2058714363057296e-05,-3.0346554742172872e-06,3.8431322136005586e-06,0.00028766895310536697,-0.00026183697031089206,6.2592578289181908e-06
