0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00020000000000000001,0.15643446504023087,1.2993251431304783e-08,-2.5796789114815945e-09,1.146084210798992e-07,-4.1283036937866903e-10,-2.6251791769891224e-09,1.20023999577372e-07,5.1194317821907776e-10,-2.3281035496326716e-09,-7.8759148581311556e-08,4.5564277276123262e-10,-4.8137529478608728e-09,8.3483974010006214e-10
0.00040000000000000002,0.3090169943749474,5.1540502148481929e-08,-1.0244592665061166e-08,4.5544525370570482e-07,-1.7161397203116668e-09,-1.0420769100539426e-08,4.7695053327716281e-07,2.0068659585217885e-09,-9.2453400154597842e-09,-3.1284476382656033e-07,1.8212099213176106e-09,-1.910845470161628e-08,3.1599315032925047e-09
0.00060000000000000006,0.4539904997395468,1.2742009062418802e-07,-2.5360734487448908e-08,1.1283407804254189e-06,-4.4716116728091006e-09,-2.5783894327256851e-08,1.1815743863225517e-06,4.8925072370035264e-09,-2.2886776238399213e-08,-7.7466445024189289e-07,4.5425429738480642e-09,-4.7280119346970707e-08,7.3771868212911025e-09
0.00080000000000000004,0.58778525229247314,2.5129817075896297e-07,-5.0092534872191011e-08,2.2306779022607127e-06,-9.3412649962521166e-09,-5.0899095432898619e-08,2.3358192632858692e-06,9.4926852413843092e-09,-4.520578690945095e-08,-1.5306018901756887e-06,9.050050766529582e-09,-9.3335796935394442e-08,1.3568161283803547e-08
0.001,0.70710678118654746,4.3242734063855437e-07,-8.6345827385022696e-08,3.848943693595718e-06,-1.7100283806893315e-08,-8.7679127230525295e-08,4.0301702458608916e-06,1.6028986532759682e-08,-7.7922865847038773e-08,-2.6393024278532526e-06,1.575195337169411e-08,-1.6078556245948575e-07,2.143623287114539e-08
0.0012000000000000001,0.80901699437494745,6.7838124380478503e-07,-1.3571718467113941e-07,6.0565506528217946e-06,-2.8645915221611784e-08,-1.3771249530061038e-07,6.3413894576569928e-06,2.4605253829434083e-08,-1.2248024811363026e-07,-4.1501508694211389e-06,2.5027907786637775e-08,-2.5254696337756575e-07,3.0259402199291807e-08
0.0014,0.8910065241883679,9.9483181988496383e-07,-1.9945087273420598e-07,8.9119814689285155e-06,-4.5002074562257359e-08,-2.0221902834052004e-07,9.3305713734642099e-06,3.5195289419936788e-08,-1.8000346934643669e-07,-6.1019791823697725e-06,3.7223152067336304e-08,-3.7086430522568348e-07,3.8855036419906556e-08
0.0016000000000000001,0.95105651629515353,1.3853748247360789e-06,-2.7840448457907261e-07,1.2457303151335497e-05,-6.7319410315509794e-08,-2.8201458630094994e-07,1.3041585839627778e-05,4.7634110660980774e-08,-2.5127081733514335e-07,-8.5220361091247378e-06,5.2643292777030734e-08,-5.1724478839576762e-07,4.5557578840427025e-08
0.0018000000000000002,0.98768834059513777,1.851408044654378e-06,-3.7302410125065541e-07,1.6717087267884667e-05,-9.6870699789779358e-08,-3.7748577967629314e-07,1.7499947317170715e-05,6.1613005405374142e-08,-3.3669143598125442e-07,-1.1425244252077697e-05,7.1549845808641281e-08,-6.9241309304243306e-07,4.8209921020650403e-08
